"date","close","volume","open","high","low"
"2018/09/13","89.5800","3570356.0000","87.9800","90.2000","87.8300"
"2018/09/12","87.8000","2463152.0000","88.9000","89.2100","87.4400"
"2018/09/11","89.1200","3513429.0000","87.9600","89.3500","87.8319"
"2018/09/10","88.0900","3204868.0000","87.6800","88.4500","87.1500"
"2018/09/07","87.6800","2438410.0000","87.0100","89.4800","86.5000"
"2018/09/06","87.1300","5628999.0000","88.1600","88.4400","86.5000"
"2018/09/05","88.1900","4088049.0000","88.6400","89.0750","86.2600"
"2018/09/04","88.3000","3083305.0000","87.8400","88.8400","87.6600"
"2018/08/31","87.4200","3079479.0000","86.9000","87.6700","86.6700"
"2018/08/30","86.9200","1854417.0000","86.8600","87.5900","86.5100"
"2018/08/29","87.1100","1905810.0000","86.9900","87.4400","86.4000"
"2018/08/28","86.8200","2784980.0000","86.0400","87.3700","85.8900"
"2018/08/27","85.9400","1895155.0000","85.7000","86.3200","85.5700"
"2018/08/24","85.1400","2389180.0000","84.4900","85.5200","83.7100"
"2018/08/23","84.7400","1365417.0000","84.6000","85.5900","84.3600"
"2018/08/22","84.5300","1296566.0000","85.2300","85.4600","84.3650"
"2018/08/21","85.6600","3152930.0000","85.4700","86.6000","85.0800"
"2018/08/20","85.2200","5629945.0000","82.4100","85.3300","82.1300"
"2018/08/17","82.0100","1671887.0000","81.6900","82.2100","81.5200"
"2018/08/16","81.9000","2041906.0000","82.1400","82.7400","81.0400"
"2018/08/15","81.8700","2542277.0000","81.2600","82.0050","80.3500"
"2018/08/14","81.4400","1795218.0000","81.0500","82.4400","81.0200"
"2018/08/13","81.2100","1832604.0000","81.8100","82.1800","80.7200"
"2018/08/10","81.7200","2354054.0000","82.2500","82.3300","80.6500"
"2018/08/09","82.7500","1540153.0000","82.9100","83.6625","82.4900"
"2018/08/08","82.7900","1498611.0000","82.6400","83.4500","82.4100"
"2018/08/07","82.3200","1816890.0000","82.3200","82.8452","82.0200"
"2018/08/06","81.8300","2075466.0000","81.2700","82.2600","81.0400"
"2018/08/03","81.3400","2009055.0000","80.8900","81.6400","80.5400"
"2018/08/02","80.8500","2464611.0000","79.2000","80.9300","78.7000"
"2018/08/01","80.0200","4605088.0000","80.7700","81.2600","79.8300"
"2018/07/31","80.4000","2353381.0000","80.2600","81.0550","80.0700"
"2018/07/30","80.0700","3434788.0000","79.6200","80.9199","79.5000"
"2018/07/27","80.0100","3509241.0000","81.0300","81.7800","79.6000"
"2018/07/26","81.2400","3915070.0000","80.4500","82.0400","80.1300"
"2018/07/25","80.5600","3857797.0000","80.4000","81.0100","79.9400"
"2018/07/24","80.0400","3846654.0000","81.7500","81.8000","79.5500"
"2018/07/23","81.5900","3267109.0000","80.7700","81.9100","80.4200"
"2018/07/20","80.9100","4548791.0000","80.5500","81.5500","80.2200"
"2018/07/19","80.5900","10187790.0000","80.0000","80.9200","79.3100"
"2018/07/18","79.0000","15558460.0000","75.6000","79.4900","75.5600"
"2018/07/17","72.6200","5655472.0000","72.2100","73.1750","71.9800"
"2018/07/16","72.2600","3852010.0000","72.3300","72.7510","71.5200"
"2018/07/13","72.1000","2817053.0000","70.9300","72.2400","70.9300"
"2018/07/12","71.0400","4533183.0000","69.5300","71.3400","68.8600"
"2018/07/11","68.8800","6207340.0000","70.4000","70.7000","67.9400"
"2018/07/10","71.3000","2636532.0000","71.7700","71.7700","70.2500"
"2018/07/09","71.7900","2240786.0000","71.2300","72.1900","70.6900"
"2018/07/06","70.9600","2089965.0000","71.0100","71.3700","70.5650"
"2018/07/05","70.9200","3823757.0000","70.5500","71.1625","70.4200"
"2018/07/03","70.1600","1630239.0000","69.7800","70.9700","69.4000"
"2018/07/02","70.9200","1932631.0000","69.4000","70.9900","69.2100"
"2018/06/29","69.7300","2167675.0000","69.7600","70.3700","69.6400"
"2018/06/28","69.4400","2236635.0000","69.6800","69.8222","68.4900"
"2018/06/27","69.5700","2633944.0000","71.0800","71.2300","69.5300"
"2018/06/26","71.0200","2365384.0000","71.3900","71.7700","70.5700"
"2018/06/25","71.3300","3297147.0000","72.8000","72.8000","70.8200"
"2018/06/22","72.9400","3980190.0000","74.1900","75.5300","72.7950"
"2018/06/21","74.4200","2000860.0000","73.7800","75.4400","73.7800"
"2018/06/20","74.0700","2021264.0000","73.1200","74.6100","72.8800"
"2018/06/19","73.0000","3473340.0000","73.8000","74.2500","72.3800"
"2018/06/18","74.4900","4306090.0000","73.3400","74.7500","72.7500"
"2018/06/15","73.8900","5137794.0000","72.9700","74.0000","72.2800"
"2018/06/14","73.0200","2675390.0000","73.0000","74.0400","72.6300"
"2018/06/13","72.5000","2364372.0000","72.8700","73.5200","72.3800"
"2018/06/12","72.3900","2476040.0000","72.4000","72.7450","71.4200"
"2018/06/11","72.1500","4218229.0000","70.8300","73.2900","70.5600"
"2018/06/08","69.9900","2707681.0000","69.3700","70.1500","69.0700"
"2018/06/07","69.5400","2875204.0000","70.2000","70.2100","68.9200"
"2018/06/06","70.3600","2698534.0000","68.1400","70.5300","67.9300"
"2018/06/05","69.3200","2401803.0000","69.7200","69.9200","68.5700"
"2018/06/04","69.9800","2450035.0000","69.3600","70.4950","69.3600"
"2018/06/01","69.2500","2317261.0000","70.0000","70.4400","69.1000"
"2018/05/31","69.5900","2269393.0000","69.9600","70.5300","69.2000"
"2018/05/30","69.8000","2945716.0000","69.5800","69.8600","68.9850"
"2018/05/29","69.5200","2536005.0000","70.9900","71.5200","69.0400"
"2018/05/25","71.6800","3972453.0000","70.7600","72.7400","70.6450"
"2018/05/24","70.4700","2013432.0000","69.6200","70.6700","69.4500"
"2018/05/23","69.5400","1946050.0000","69.7500","69.8900","68.8700"
"2018/05/22","69.9900","3230146.0000","70.6000","71.4100","69.7100"
"2018/05/21","70.0700","3524886.0000","69.0100","70.6600","68.9200"
"2018/05/18","68.4200","3733308.0000","68.9400","69.6400","68.4000"
"2018/05/17","69.4900","2721188.0000","69.7500","70.3900","69.3150"
"2018/05/16","69.7400","3384978.0000","68.0300","70.1400","67.7200"
"2018/05/15","68.0300","3262018.0000","66.5500","68.3575","66.1000"
"2018/05/14","66.6400","2770358.0000","67.3400","67.6000","66.1400"
"2018/05/11","66.9200","2880218.0000","66.1100","67.1950","66.1100"
"2018/05/10","66.0200","2688723.0000","65.8500","66.5200","65.5700"
"2018/05/09","65.8000","4414365.0000","67.2800","67.5900","65.5748"
"2018/05/08","67.7200","2689270.0000","67.6600","69.2000","67.2400"
"2018/05/07","67.5200","2090657.0000","68.4800","68.6700","66.9800"
"2018/05/04","68.3200","2171218.0000","67.1500","68.8400","67.1500"
"2018/05/03","67.5200","2211444.0000","67.9200","67.9200","66.5300"
"2018/05/02","67.9200","2956091.0000","68.1600","69.3500","67.8000"
"2018/05/01","68.3800","2122186.0000","67.5900","68.4400","67.0700"
"2018/04/30","67.5400","2463092.0000","67.8500","68.7800","67.4400"
"2018/04/27","67.8600","2661522.0000","66.8400","68.2300","66.8400"
"2018/04/26","66.6200","5466643.0000","67.3600","67.3600","65.4500"
"2018/04/25","68.5100","3674529.0000","68.7100","68.8800","67.1400"
"2018/04/24","68.9500","3815310.0000","70.6500","70.8300","67.7150"
"2018/04/23","70.3300","3612340.0000","72.1800","72.2500","69.7100"
"2018/04/20","71.7500","6262175.0000","70.4200","72.6000","70.4200"
"2018/04/19","70.2300","6379495.0000","70.6200","71.1900","69.1300"
"2018/04/18","70.5800","10264990.0000","69.5000","72.1000","67.6300"
"2018/04/17","67.3400","4736213.0000","67.7400","68.2400","66.7500"
"2018/04/16","67.3100","2823678.0000","66.7500","68.1800","66.7100"
"2018/04/13","66.5400","2665739.0000","66.7200","67.3200","66.1300"
"2018/04/12","66.1000","4784698.0000","65.6400","66.8800","65.3200"
"2018/04/11","64.8700","5366282.0000","67.0200","67.8700","64.7950"
"2018/04/10","67.5900","5354400.0000","69.2600","69.5000","66.5800"
"2018/04/09","68.5200","5259420.0000","69.2800","69.7300","68.2800"
"2018/04/06","68.6300","3699153.0000","70.2900","70.5548","68.0000"
"2018/04/05","70.6900","3003106.0000","70.2300","71.2100","69.8648"
"2018/04/04","69.9900","2857235.0000","68.2500","70.1300","67.9400"
"2018/04/03","69.1900","4385304.0000","67.1600","69.6100","67.0700"
"2018/04/02","66.7700","3972560.0000","69.1200","69.3000","65.6000"
"2018/03/29","69.4700","2973947.0000","68.0700","70.0400","68.0700"
"2018/03/28","67.9100","3062006.0000","68.3700","68.6898","67.2300"
"2018/03/27","68.1800","3299575.0000","68.7200","69.9100","67.8100"
"2018/03/26","68.4800","2693332.0000","68.3900","68.6800","67.3200"
"2018/03/23","67.3900","2844128.0000","68.7500","68.9800","67.3300"
"2018/03/22","68.4500","3404087.0000","69.4600","70.4901","68.4400"
"2018/03/21","69.9400","2618436.0000","69.1200","70.6350","68.8100"
"2018/03/20","70.4800","2009358.0000","70.4300","70.9600","70.0750"
"2018/03/19","70.1300","2230579.0000","71.0300","71.1000","69.5100"
"2018/03/16","70.8800","4610007.0000","70.4200","71.4500","70.1000"
"2018/03/15","70.1400","3380514.0000","70.9800","71.4200","69.9300"
"2018/03/14","70.7400","4133106.0000","72.3500","73.2400","70.4400"
"2018/03/13","72.6000","4816883.0000","72.8700","73.4100","72.4700"
"2018/03/12","72.0000","3733785.0000","71.8200","72.1000","70.4000"
"2018/03/09","71.5500","5646032.0000","70.5000","71.6399","69.7300"
"2018/03/08","69.8700","7164103.0000","68.3200","70.5500","68.0500"
"2018/03/07","67.8100","2725764.0000","66.8100","67.9100","66.5310"
"2018/03/06","67.5200","2469088.0000","67.2100","67.8100","66.2900"
"2018/03/05","67.2100","3027531.0000","66.8200","67.9200","66.4100"
"2018/03/02","67.5100","3132656.0000","66.8700","67.6900","65.6700"
"2018/03/01","67.5400","4107949.0000","67.7800","69.3400","67.0200"
"2018/02/28","67.7900","3036848.0000","68.0000","68.6100","67.3300"
"2018/02/27","67.8600","3436543.0000","69.0000","69.4000","67.7900"
"2018/02/26","69.2600","4620516.0000","68.2600","69.4800","68.2500"
"2018/02/23","67.5700","2645473.0000","67.0100","67.6801","66.7400"
"2018/02/22","66.7000","2304028.0000","67.5000","67.7272","66.4500"
"2018/02/21","67.0000","3323495.0000","66.3900","68.5200","66.3600"
"2018/02/20","66.5900","3388106.0000","66.1000","66.7200","65.7800"
"2018/02/16","66.5200","2920988.0000","67.0500","67.5100","66.5100"
"2018/02/15","66.7400","3711086.0000","66.0000","66.7550","65.6400"
"2018/02/14","65.6800","2747324.0000","65.4000","66.3200","65.1600"
"2018/02/13","65.7000","3110770.0000","63.8300","65.7500","63.6600"
"2018/02/12","64.1400","3278382.0000","63.3300","64.8300","62.9700"
"2018/02/09","62.9800","6069301.0000","64.2400","64.5200","60.4400"
"2018/02/08","63.3700","4607135.0000","65.1700","65.6700","63.3300"
"2018/02/07","65.3600","5687002.0000","63.8400","66.5783","63.7500"
"2018/02/06","63.9500","4662821.0000","62.1600","64.2200","61.9600"
"2018/02/05","63.4000","5404118.0000","65.0000","65.4400","63.2811"
"2018/02/02","65.6800","4189228.0000","66.6300","66.8900","65.4800"
"2018/02/01","67.1500","5601506.0000","67.2200","67.9500","66.2300"
"2018/01/31","67.8200","6229822.0000","67.7400","69.0900","67.3200"
"2018/01/30","67.0100","7788714.0000","66.2600","67.5200","65.7800"
"2018/01/29","65.7800","5413363.0000","66.2200","66.7500","65.4600"
"2018/01/26","66.5600","6497797.0000","66.3300","66.7700","65.4400"
"2018/01/25","66.0800","16953560.0000","69.3550","69.4000","65.8000"
"2018/01/24","69.0500","27085670.0000","71.4300","72.0000","68.0700"
"2018/01/23","77.9700","4888522.0000","77.1000","78.2100","76.4000"
"2018/01/22","76.8700","3009484.0000","76.6000","76.8800","75.5000"
"2018/01/19","76.5000","3964510.0000","76.8200","76.8400","75.8000"
"2018/01/18","76.3000","3435964.0000","76.6000","77.1000","75.9910"
"2018/01/17","76.5800","2950688.0000","77.5300","77.6100","76.4800"
"2018/01/16","77.4900","3886827.0000","78.3500","79.0000","76.8000"
"2018/01/12","78.4000","4447757.0000","76.7400","78.8400","76.4800"
"2018/01/11","76.4500","6909403.0000","73.6150","77.0900","73.2500"
"2018/01/10","73.0800","9375832.0000","70.9800","73.1510","70.4500"
"2018/01/09","68.4800","3052781.0000","68.5000","69.7600","68.3900"
"2018/01/08","68.5100","4277577.0000","69.3700","69.3700","68.0100"
"2018/01/05","69.3600","2675564.0000","69.4000","69.4000","68.7700"
"2018/01/04","69.2600","3922566.0000","68.6900","69.3652","67.6400"
"2018/01/03","68.4900","4590853.0000","68.9400","69.3700","67.8200"
"2018/01/02","68.9400","3390567.0000","67.9000","69.0100","67.3800"
"2017/12/29","67.4000","3079454.0000","67.6800","67.9900","67.3700"
"2017/12/28","67.5400","2454579.0000","67.1200","67.5700","66.8800"
"2017/12/27","67.1200","2939912.0000","67.6200","67.6200","66.6101"
"2017/12/26","67.3500","2347186.0000","66.9400","67.7200","66.4810"
"2017/12/22","67.2500","2154561.0000","67.4400","67.4800","67.1100"
"2017/12/21","67.2800","4554256.0000","66.1700","67.6250","66.1500"
"2017/12/20","65.9000","4566525.0000","65.3300","66.2700","65.0401"
"2017/12/19","64.4300","3338839.0000","64.8300","64.9900","64.3300"
"2017/12/18","64.5600","3709994.0000","64.1200","64.7600","63.7100"
"2017/12/15","63.7600","6744173.0000","63.6200","64.4700","63.2600"
"2017/12/14","63.1300","5827839.0000","63.5000","64.0400","62.7100"
"2017/12/13","63.0300","3715195.0000","63.5200","63.7400","62.4500"
"2017/12/12","63.3600","2816275.0000","64.4500","64.5200","63.3600"
"2017/12/11","64.2400","4033915.0000","63.6900","64.6950","63.4800"
"2017/12/08","63.5500","4792671.0000","65.2300","65.2900","63.3800"
"2017/12/07","63.5300","3758493.0000","62.0100","63.7800","61.8400"
"2017/12/06","62.1900","3054552.0000","62.1600","62.6000","61.7800"
"2017/12/05","62.2000","2620493.0000","62.5900","62.7200","61.8400"
"2017/12/04","62.5900","5053955.0000","63.6900","64.3300","62.5500"
"2017/12/01","62.5700","4349232.0000","63.2000","63.4900","61.8400"
"2017/11/30","63.3200","4968919.0000","62.2500","63.8400","62.0750"
"2017/11/29","62.0900","6092800.0000","60.6000","62.2900","60.3850"
"2017/11/28","60.1900","4149145.0000","59.1600","60.3786","59.0000"
"2017/11/27","59.0900","2896330.0000","59.4400","59.5400","58.9269"
"2017/11/24","59.4300","1196697.0000","59.6200","59.7500","59.2500"
"2017/11/22","59.6900","1800635.0000","59.3900","60.0000","59.2700"
"2017/11/21","59.7100","2863138.0000","58.8600","59.7724","58.7800"
"2017/11/20","58.7600","3053497.0000","58.2600","58.8250","57.8200"
"2017/11/17","58.2000","4260035.0000","58.4100","58.5900","57.8000"
"2017/11/16","58.6800","3076317.0000","58.0700","58.7600","57.5900"
"2017/11/15","57.4900","4938959.0000","56.9900","57.6900","56.5100"
"2017/11/14","57.2000","5187320.0000","57.7000","57.9900","56.6000"
"2017/11/13","57.8100","4478689.0000","58.2200","58.5500","57.7200"
"2017/11/10","58.5200","3179981.0000","58.3400","59.1800","58.2900"
"2017/11/09","58.3900","3557446.0000","58.4200","58.9800","57.9300"
"2017/11/08","58.9200","2650950.0000","58.5500","59.3000","58.3900"
"2017/11/07","58.7100","3680286.0000","60.0100","60.1900","58.6400"
"2017/11/06","59.9200","3948931.0000","59.4400","60.7900","59.2600"
"2017/11/03","59.6500","4889759.0000","58.4100","59.8200","58.1500"
"2017/11/02","58.2700","3871547.0000","58.4400","58.8700","58.1300"
"2017/11/01","58.6400","4798398.0000","58.2000","58.9350","58.1100"
"2017/10/31","58.4800","5161244.0000","59.0300","59.2000","58.4600"
"2017/10/30","59.0400","5203727.0000","59.7800","59.9900","58.6500"
"2017/10/27","60.2500","4893668.0000","60.1500","60.7900","59.6200"
"2017/10/26","59.9500","9815581.0000","60.2600","61.3300","59.4700"
"2017/10/25","59.9200","6557370.0000","60.4100","60.5800","59.4200"
"2017/10/24","59.9100","8746029.0000","58.9000","60.0685","58.0400"
"2017/10/23","59.1000","6855471.0000","60.0400","60.0700","58.8700"
"2017/10/20","59.9000","10394860.0000","60.0000","61.1500","59.3350"
"2017/10/19","59.7800","29595030.0000","66.3900","66.7200","59.5613"
"2017/10/18","67.9900","5303398.0000","67.5500","68.4800","67.4400"
"2017/10/17","67.5100","4592454.0000","67.1200","67.9400","66.8000"
"2017/10/16","66.9500","3894359.0000","67.6400","67.7100","66.7300"
"2017/10/13","67.5700","4082068.0000","66.5900","67.6100","66.5900"
"2017/10/12","66.6400","3443212.0000","67.1700","67.5499","66.5900"
"2017/10/11","67.4000","6487288.0000","67.8000","68.7600","67.1400"
"2017/10/10","67.7200","10282200.0000","67.8200","69.6200","67.4100"
"2017/10/09","64.7000","2728731.0000","65.2600","65.4700","64.3850"
"2017/10/06","65.2500","3974648.0000","64.3300","65.9800","64.1400"
"2017/10/05","64.3200","4059781.0000","64.3600","64.5800","63.7200"
"2017/10/04","64.4700","5468552.0000","64.6400","65.7800","64.3400"
"2017/10/03","64.1400","6810743.0000","60.3800","64.2300","60.2000"
"2017/10/02","60.4300","4459419.0000","60.9000","61.1000","59.9900"
"2017/09/29","60.8800","3992490.0000","61.2200","61.4900","60.7600"
"2017/09/28","61.1600","4062252.0000","60.8200","61.8900","60.7900"
"2017/09/27","60.9200","4891122.0000","59.9900","61.0000","59.6850"
"2017/09/26","59.6800","3977174.0000","59.5600","60.0900","59.3000"
"2017/09/25","59.4400","4721259.0000","58.6900","59.4800","58.5200"
"2017/09/22","58.8000","4278367.0000","58.5600","59.3100","58.3000"
"2017/09/21","58.5300","4221632.0000","58.1800","58.9450","57.7000"
"2017/09/20","58.0600","4622216.0000","57.5800","58.8300","57.3400"
"2017/09/19","57.5400","5327759.0000","58.0900","58.7400","57.5000"
"2017/09/18","58.1100","6512934.0000","59.8500","59.9800","58.0500"
"2017/09/15","59.8000","10075790.0000","59.8000","60.2400","59.1300"
"2017/09/14","61.2500","4066779.0000","61.6700","61.6700","60.9000"
"2017/09/13","61.6600","4822374.0000","61.2000","61.9800","60.6000"
"2017/09/12","61.2400","5368293.0000","60.6200","61.4000","60.0300"
"2017/09/11","60.4600","6731675.0000","59.0600","60.6750","58.8250"
"2017/09/08","58.3800","4084781.0000","58.4800","59.0900","58.3300"
"2017/09/07","58.5800","6973915.0000","60.3800","60.8800","58.4500"
"2017/09/06","60.3300","10882600.0000","58.9300","60.3800","57.7400"
"2017/09/05","61.1000","5568355.0000","62.0000","63.0800","61.1000"
"2017/09/01","62.4300","3868434.0000","62.5400","62.7300","61.6600"
"2017/08/31","61.9600","3908848.0000","62.4900","63.0400","61.8900"
"2017/08/30","62.0200","4675909.0000","62.7300","62.7591","61.9350"
"2017/08/29","62.8900","5212243.0000","62.1100","63.3600","62.0500"
"2017/08/28","63.1500","4134185.0000","63.2100","63.2400","62.3700"
"2017/08/25","63.3600","4619503.0000","61.7000","63.5300","61.5700"
"2017/08/24","61.4800","4636884.0000","63.2900","63.2900","61.3100"
"2017/08/23","62.8300","4917874.0000","64.3600","64.5300","62.6200"
"2017/08/22","64.7000","3703193.0000","64.9200","65.3200","64.1800"
"2017/08/21","64.8500","2892487.0000","64.7300","65.3300","64.5000"
"2017/08/18","64.7500","3194790.0000","64.7700","65.4900","64.2700"
"2017/08/17","64.7000","3898437.0000","66.7000","66.8400","64.5900"
"2017/08/16","66.9200","1972325.0000","66.7700","67.4400","66.7700"
"2017/08/15","66.9600","2162524.0000","67.0200","67.2950","66.4800"
"2017/08/14","66.7100","3365947.0000","66.5000","67.2800","66.4100"
"2017/08/11","65.8700","3512587.0000","65.5700","66.2300","65.0300"
"2017/08/10","65.2400","4965197.0000","66.8200","66.9600","65.1100"
"2017/08/09","67.0600","3523123.0000","67.3800","67.9700","66.8000"
"2017/08/08","67.7900","2640677.0000","68.1500","68.7200","67.5300"
"2017/08/07","68.3900","3093526.0000","69.0900","69.2900","68.3600"
"2017/08/04","68.9100","3274498.0000","68.3700","69.3100","68.1800"
"2017/08/03","68.1900","3750589.0000","67.4400","68.4900","67.3100"
"2017/08/02","67.4400","3191473.0000","68.0100","68.2700","66.9300"
"2017/08/01","67.8600","2748103.0000","68.1500","68.5500","67.5500"
"2017/07/31","67.6800","2511818.0000","68.4800","68.6500","67.5700"
"2017/07/28","67.8800","4952480.0000","67.8800","68.2700","67.1300"
"2017/07/27","68.0900","7923662.0000","69.0200","69.0200","66.4500"
"2017/07/26","70.2400","4435117.0000","69.5000","70.3600","69.0000"
"2017/07/25","69.4800","4695433.0000","71.1400","71.2800","69.3500"
"2017/07/24","70.4300","4220998.0000","71.2300","71.8800","70.3400"
"2017/07/21","71.5700","5979799.0000","72.1900","72.4300","71.3400"
"2017/07/20","72.0800","8023983.0000","74.1000","74.2500","72.0300"
"2017/07/19","74.2400","15383120.0000","76.2300","76.7000","73.7000"
"2017/07/18","78.9000","4095830.0000","79.3000","79.6800","78.2914"
"2017/07/17","79.7800","2353723.0000","79.6600","80.1200","79.1800"
"2017/07/14","79.8500","2127370.0000","80.0000","80.1650","79.0500"
"2017/07/13","80.1700","3477646.0000","80.5000","81.3900","79.6700"
"2017/07/12","80.5300","5048582.0000","78.7000","80.8100","78.6100"
"2017/07/11","76.9200","3515190.0000","78.0900","78.1900","76.9100"
"2017/07/10","78.2600","3996771.0000","78.4900","79.1200","77.7700"
"2017/07/07","78.9400","4172984.0000","77.9800","79.2900","77.5300"
"2017/07/06","77.7100","4305315.0000","76.0000","78.5300","75.7000"
"2017/07/05","76.5400","4519464.0000","75.3500","76.8600","74.4300"
"2017/07/03","75.0800","2390824.0000","75.8500","76.6500","75.0600"
"2017/06/30","75.2500","3448160.0000","76.1900","76.1900","75.2200"
"2017/06/29","75.4400","3524737.0000","76.8200","77.4800","74.9700"
"2017/06/28","76.7000","2628750.0000","76.5100","77.3699","76.3000"
"2017/06/27","76.0000","2768074.0000","77.0800","77.4500","75.9400"
"2017/06/26","77.0300","2454952.0000","76.8700","78.4000","76.5462"
"2017/06/23","76.7900","4585815.0000","77.4800","77.5300","76.5500"
"2017/06/22","77.4500","2953552.0000","78.3700","78.9099","77.0800"
"2017/06/21","77.5900","2132347.0000","77.6200","78.0800","76.9700"
"2017/06/20","77.2800","2388683.0000","79.0400","79.3400","77.2500"
"2017/06/19","78.6300","3336507.0000","77.1300","78.7600","76.7900"
"2017/06/16","76.7800","3164675.0000","77.5100","77.7200","76.4900"
"2017/06/15","77.3400","2777130.0000","77.1700","77.3800","76.1100"
"2017/06/14","77.5600","2479617.0000","77.8700","77.9200","76.3500"
"2017/06/13","77.4800","4073324.0000","77.8300","78.6000","76.3300"
"2017/06/12","77.7300","5140742.0000","79.0200","79.0800","76.0000"
"2017/06/09","78.8300","5285746.0000","80.9600","81.5000","78.1500"
"2017/06/08","80.5200","4001136.0000","81.8700","81.8700","80.2000"
"2017/06/07","81.6600","6262961.0000","79.6700","81.8550","78.3500"
"2017/06/06","81.2400","2170981.0000","81.0700","81.8050","80.6500"
"2017/06/05","81.6700","1840542.0000","82.0400","82.3400","81.2100"
"2017/06/02","82.0300","3202325.0000","81.4900","83.0400","81.4600"
"2017/06/01","80.9800","2457559.0000","79.9900","80.9900","79.4600"
"2017/05/31","79.6700","2523294.0000","79.7300","79.9600","78.5600"
"2017/05/30","79.2500","3422269.0000","80.9000","80.9500","79.0100"
"2017/05/26","81.2500","2537325.0000","81.1700","81.9600","80.7400"
"2017/05/25","81.4100","2625976.0000","79.1800","81.5400","79.0300"
"2017/05/24","78.9400","1944172.0000","79.1400","79.7300","78.5800"
"2017/05/23","79.0300","1821890.0000","79.1100","79.2550","78.4200"
"2017/05/22","78.9200","2462688.0000","78.4400","79.2000","78.3700"
"2017/05/19","77.9800","4143366.0000","76.4200","78.3400","76.1800"
"2017/05/18","75.9800","3559591.0000","76.3200","77.1800","75.6200"
"2017/05/17","76.1800","5667955.0000","78.0600","78.6300","75.9400"
"2017/05/16","79.0600","3314683.0000","78.2200","79.1000","77.4432"
"2017/05/15","77.7900","3457984.0000","76.2000","78.3400","76.1900"
"2017/05/12","76.4100","2051318.0000","76.7500","77.4500","76.2050"
"2017/05/11","77.3600","2780920.0000","78.1800","78.1900","76.5300"
"2017/05/10","78.5500","3308165.0000","78.4800","78.9600","78.0200"
"2017/05/09","78.5500","5840471.0000","75.6400","79.1500","75.6400"
"2017/05/08","74.9800","3082015.0000","75.3400","75.8500","74.7700"
"2017/05/05","75.3000","2160288.0000","74.9700","75.3600","74.6500"
"2017/05/04","74.9100","2885635.0000","74.5600","75.1716","73.9200"
"2017/05/03","74.2100","2690215.0000","73.3000","74.4500","73.1010"
"2017/05/02","73.9400","5415246.0000","70.4300","73.9900","70.4000"
"2017/05/01","70.2700","3317031.0000","70.5600","71.4800","70.2400"
"2017/04/28","70.2100","2908986.0000","70.8700","71.2600","70.0000"
"2017/04/27","70.7000","5509592.0000","69.7700","70.7600","68.6200"
"2017/04/26","71.3300","4739577.0000","71.0900","71.9200","70.6600"
"2017/04/25","70.9700","3514748.0000","71.4000","72.0700","70.7600"
"2017/04/24","71.0000","4637338.0000","70.5000","71.0300","70.1500"
"2017/04/21","69.5600","3274069.0000","69.7000","69.8900","68.8800"
"2017/04/20","69.8000","4095416.0000","69.8100","70.0900","69.5100"
"2017/04/19","69.2900","6761456.0000","68.4700","69.7900","67.7700"
"2017/04/18","67.7500","10990820.0000","70.9700","70.9800","67.5500"
"2017/04/17","70.7700","4743379.0000","69.5100","70.8100","69.0100"
"2017/04/13","69.0700","5161495.0000","69.9000","70.1400","69.0700"
"2017/04/12","69.9300","7619318.0000","71.6500","71.7300","69.6900"
"2017/04/11","70.7100","17684270.0000","70.1500","70.7200","68.3600"
"2017/04/10","71.5200","3456418.0000","70.5500","72.1000","70.2500"
"2017/04/07","70.8800","2471072.0000","69.9700","71.0200","69.7200"
"2017/04/06","70.2200","1874233.0000","70.1600","70.9300","69.5600"
"2017/04/05","70.0600","2640152.0000","70.2300","71.3500","69.8100"
"2017/04/04","69.7600","2658210.0000","70.7600","71.0800","69.5800"
"2017/04/03","71.3500","2941584.0000","70.6900","71.4200","69.4200"
"2017/03/31","70.6400","2406804.0000","70.6800","71.1900","70.4500"
"2017/03/30","70.7800","2462637.0000","69.6600","70.9600","69.6600"
"2017/03/29","69.8500","3409875.0000","70.4500","71.0000","69.5300"
"2017/03/28","70.7400","4972851.0000","68.4100","71.0900","68.1800"
"2017/03/27","68.3700","2943107.0000","66.7200","68.7400","66.2600"
"2017/03/24","67.9300","2626797.0000","67.5500","68.5100","67.5300"
"2017/03/23","67.5000","4442627.0000","67.0200","68.5600","66.9000"
"2017/03/22","66.9500","4921439.0000","64.9200","66.9600","64.1600"
"2017/03/21","65.2800","4923076.0000","67.7600","67.8700","65.1500"
"2017/03/20","67.4900","4326005.0000","67.1500","68.0500","66.6000"
"2017/03/17","66.7900","5827305.0000","67.8200","67.9100","66.6500"
"2017/03/16","67.5600","8793385.0000","67.9000","67.9650","66.4400"
"2017/03/15","68.1700","11319280.0000","65.0000","68.3700","64.3200"
"2017/03/14","66.5500","8257323.0000","69.3800","69.4200","66.3400"
"2017/03/13","69.8500","6741200.0000","72.1900","72.7000","69.6600"
"2017/03/10","72.3400","4551242.0000","72.3300","73.2000","71.6430"
"2017/03/09","72.5400","3732121.0000","73.2100","74.6000","72.4300"
"2017/03/08","73.4400","3508372.0000","72.9700","73.6500","72.3100"
"2017/03/07","72.6400","3760822.0000","72.6900","73.2300","72.1500"
"2017/03/06","73.1400","5897479.0000","74.8500","74.8500","71.9000"
"2017/03/03","75.5900","4250355.0000","73.7000","75.9900","73.4351"
"2017/03/02","73.2800","2850070.0000","74.3500","74.7400","73.2110"
